"Terjemahan Lama"


"This Bible is in the Public Domain."

"Verse ID","Book Name","Book Number",Chapter,Verse,Text
12385,Nehemia,16,5,2,"Karena adalah setengah orang berkata demikian: Bahwa anak-anak laki-laki dan perempuan kami, sekalian kami ini banyak adanya, maka sebab itu kami sudah membeli utang gandum, supaya kami boleh makan dan hidup."
12386,Nehemia,16,5,3,"Dan kata setengah orang pula: Bahwa kami sudah menggadaikan segala bendang kami dan kebun anggur kami dan rumah kami, supaya pada masa bala kelaparan ini boleh kami membeli utang gandum."
12387,Nehemia,16,5,4,"Dan lagi adalah setengah orang berkata demikian: Bahwa kami sudah menggadaikan bendang kami dan kebun anggur kami, supaya beroleh uang akan membayar upeti kepada raja."
12388,Nehemia,16,5,5,"Kendatilah daging darah kamipun seperti daging darah saudara kami juga dan anak laki-laki kamipun seperti anak laki-laki mereka itu; bahwasanya kami merendahkan anak kami laki-laki dan perempuan akan hamba beli, bahkan, dari pada anak perempuan kami adalah beberapa orang dalam kuasa orang lain, maka tiada kami dapat menebus dia, dan orang lain pula memeganglah segala bendang dan kebun anggur kami."
12389,Nehemia,16,5,6,"Demi kudengar seru mereka itu dan segala perkataan ini, maka sangatlah amarahku;"
12390,Nehemia,16,5,7,"maka berpikirlah aku dalam hatiku, lalu aku menggusar segala orang bangsawan dan yang penghulu, serta kataku kepadanya: Bahwa kamu sudah mengambil bunga, masing-masing dari pada saudaranya! Hata, maka aku memerintahkan suatu majelis bicara atas mereka itu."
12391,Nehemia,16,5,8,"Maka kataku kepadanya: Bahwa segala saudara kami orang Yahudi yang telah dijual kepada orang kafir itu, ia itu sudah kami tebus sekadar kuat kami, manakan boleh kamu menjual saudaramu, melainkan tak akan jangan mereka itu dijual kepada kami juga. Maka diamlah mereka itu, tiada terkata-kata lagi."
12392,Nehemia,16,5,9,"Lalu kataku: Bahwa tiada baik perbuatanmu itu! Tiadakah kamu mau berjalan dengan takut akan Allah kita, kendatilah karena sebab pencuca orang kafir, yaitu musuh kita?"
12393,Nehemia,16,5,10,"Bahwa aku dan segala saudaraku dan segala hambakupun mengutangi mereka itu uang dan gandum, baiklah kita melepaskan utangnya itu."
12394,Nehemia,16,5,11,"Maka sebab itu sekarang juga kembalikanlah olehmu kepada mereka itu segala bendangnya dan kebun anggurnya dan kebun pokok zaitnya dan rumah-rumahnya, dan lagi dalam seratus satu dari pada segala uang, dan gandum, dan air anggur, dan minyak, yang sudah kamu tagih kepadanya."
12395,Nehemia,16,5,12,"Maka sahut mereka itu: Bahwa kami akan mengembalikan dia dan tiada menagih sesuatu kepadanya; kamipun akan berbuat seperti katamu itu. Maka kupanggil segala imam, lalu kusuruh mereka itu bersumpah, supaya diperbuatnya menurut kata ini."
12396,Nehemia,16,5,13,"Dan lagi kubebaskan dada bajuku sambil kataku: Demikianlah dikebaskan Allah kelak segala orang yang tiada menyampaikan janji ini, yaitu dari pada rumahnya dan dari pada segala harta bendanya, supaya terkebas dan hampa adanya. Maka sahut segenap perhimpunan itu: Amin! dan dipujinya Tuhan, maka orang banyak itupun menurutlah kata ini."
12397,Nehemia,16,5,14,"Maka dari pada hari aku dititahkan menjadi penghulu mereka itu di negeri Yehuda, yaitu dari pada tahun yang kedua puluh, sampai kepada tahun yang ketiga puluh dua dari pada kerajaan Artahsasta, dua belas tahun lamanya, tiada tahu aku makan belanja penghulu, dan segala saudarakupun tidak."
12398,Nehemia,16,5,15,"Adapun segala penghulu yang dahulu dari padaku itu, ia itu sudah memberatkan orang banyak, diambilnya dari padanya makanan dan air anggur, lain dari pada empat puluh syikal perak, dan lagi hamba-hambanyapun merajalela atas orang banyak itu, tetapi perbuatanku bukannya demikian dari karena takut akan Allah."
12399,Nehemia,16,5,16,"Dan lagi akupun sudah bekerja dengan rajin akan membaiki pagar tembok ini, tetapi sepotong ladangpun tiada kami beli dan segala hambakupun berhimpun di sana pada pekerjaan itu."
12400,Nehemia,16,5,17,"Adapun orang Yahudi dan segala penghulu, sampai tengah dua ratus orang banyaknya, dan yang datang kepada kami dari pada segala bangsa yang keliling itu, ia itu sudah kuperjamu makan minum."
12401,Nehemia,16,5,18,"Sehingga barang yang disediakan pada satu hari itu seekor lembu jantan dan enam ekor domba yang tambun dan beberapa ekor burung, dan pada tiap-tiap sepuluh hari pelbagai air anggur amat banyak; kendatilah demikian, tiada juga aku menuntut belanja seorang penghulu negeri, sebab tanggungan pekerjaan ini beratlah atas orang banyak itu."
12402,Nehemia,16,5,19,"Ya Allahku! ingatlah kiranya akan daku dengan baiknya, sekadar segala sesuatu yang sudah kuperbuat akan orang banyak ini."
12403,Nehemia,16,6,1,"Bermula, setelah didengar oleh Sanbalat dan Tobia dan Jesim, orang Arab itu, dan segala musuh kami yang lain, bahwa aku sudah membaiki pagar tembok itu dan barang suatu celahpun tiada tinggal dalamnya tetapi sampai sekarang belum aku mengenakan papan tudung pada segala pintu gerbang,"
12404,Nehemia,16,6,2,"maka disuruhkan Sanbalat dan Jesim akan orang kepadaku, mengatakan: Mari, biarlah kita berhimpun bersama-sama di Khefirim, yang di lembah Ono; maka niat mereka itu hendak membuat jahat akan daku."
12405,Nehemia,16,6,3,"Tetapi akupun menyuruhkanlah utusan kepadanya, mengatakan: Bahwa aku ada mengerjakan suatu pekerjaan yang besar, sebab itu tiada boleh aku turun; mengapa gerangan pekerjaan ini berhenti jikalau kiranya kutinggalkan dia hendak turun kepada kamu."
12406,Nehemia,16,6,4,"Maka sampai empat kali berturut-turut disuruhkannya orang mengatakan demikian kepadaku, tetapi pada tiap-tiap kali sahutkupun demikian juga."
12407,Nehemia,16,6,5,"Setelah itu maka pada kelima kalinya disuruhkan Sanbalat hambanya kepadaku dengan pinta itu juga dan adalah pada tangannya sepucuk surat yang terbuka,"
12408,Nehemia,16,6,6,"dalamnya tersurat demikian: Bahwa kedengaranlah kabar di antara segala bangsa itu, dan lagi Gasmupun mengatakan bahwa engkau dan segala orang Yahudi berniat hendak mendurhaka, itulah sebabnya maka engkau membangunkan pula pagar tembok itu, dan engkaupun hendak menjadi raja mereka itu, dan lagi beberapa perkara yang demikian;"
12409,Nehemia,16,6,7,"tambahan pula engkau sudah mengangkat akan beberapa orang nabi, supaya di Yeruzalem mereka itu berseru-seru akan halmu demikian: Bahwa ia inilah raja di Yehuda! maka sesungguhnya perkara yang demikian ini kedengaranlah kelak ke bawah duli yang dipertuan, maka sebab itu, mari, hendaklah kita bermufakat bersama-sama."
12410,Nehemia,16,6,8,"Tetapi akupun menyuruhkan orang kepadanya mengatakan: Sepatah katapun tiada benar dari pada segala perkara yang kaukatakan itu, melainkan engkau juga yang mereka dia di dalam hatimu."
12411,Nehemia,16,6,9,"Karena mereka itu sekalian hendak menakuti kami, katanya: Tangannya akan lemah dan pekerjaan itu terbantut kelak; maka sebab itu hendaklah kiranya tanganku makin kuat!"
12412,Nehemia,16,6,10,"Bermula, maka pada sekali peristiwa masuklah aku ke dalam rumah Semaya bin Delaya bin Mehetabiel, yang pura-pura terkurung, lalu katanya: Baiklah kita berhimpun di dalam bait-Ullah pada sama tengah kaabah itu dan hendaklah segala pintu kaabah kita kunci; karena mereka itu akan datang kelak hendak membunuh engkau, bahkan, pada malam ini juga mereka itu datang hendak membunuh engkau."
12413,Nehemia,16,6,11,"Tetapi kataku: Seorang seperti aku ini masakan lari? mana boleh seorang seperti aku ini masuk ke dalam kaabah lalu tinggal hidup! Tiada mau aku masuk ke dalamnya."
12414,Nehemia,16,6,12,"Karena aku camkan bahwasanya bukan disuruh Allah akan dia, melainkan bernubuatlah ia akan daku demikian, sebab diupah Tobia dan Sanbalat akan dia."
12415,Nehemia,16,6,13,"Maka diupahnya akan dia supaya dari takut aku menurut katanya dan berbuat dosa, lalu dapat dibusukkannya namaku dan dicelakannya aku."
12416,Nehemia,16,6,14,"Ya Allahku! ingat apalah akan Tobia dan Sanbalat sekadar perbuatannya ini, dan lagi akan nabiah Noaja dan segala nabi lain, yang sudah hendak menakuti aku."
12417,Nehemia,16,6,15,"Maka dalam antara itu pagar tembok disudahkan juga pada dua puluh lima hari bulan Elul, yaitu dalam lima puluh dua hari."
12418,Nehemia,16,6,16,"Maka sesungguhnya demi didengar segala musuh kami dan dilihat segala bangsa yang keliling kami akan hal itu, maka surutlah jemawa mereka itu kepada pemandangannya, karena diketahuinya perbuatan ini dari pada Allah juga adanya."
12419,Nehemia,16,6,17,"Dan lagi pada hari itu beberapa orang Yehuda yang bangsawanpun menulis beberapa pucuk surat kiriman, yang dilayangkan kepada Tobia, dan dari pada Tobiapun datanglah surat kepada mereka itu."
12420,Nehemia,16,6,18,"Karena banyaklah orang Yehuda yang sudah bersumpah setia kepadanya sebab ialah menantu kepada Sekhanya bin Arah dan lagi Yohanan anaknyapun sudah berbinikan seorang anak Mesulam bin Berekhya."
12421,Nehemia,16,6,19,"Dan lagi dipuji-pujinya segala kebaikannya di hadapan aku dan disampaikannyalah segala perkataanku kepadanya. Adapun segala surat yang dikirim oleh Tobia itu, ia itu supaya mereka itu menakuti aku."
12422,Nehemia,16,7,1,"Arakian, setelah habis sudah pagar tembok itu dan sudah kukenakan papan pintu gerbangnya, maka ditentukan segala penunggu pintu dan biduan dan orang Lewi."
12423,Nehemia,16,7,2,"Maka telah kusuruh Hanani, saudaraku, dan Hananya, penghulu kota Yeruzalem, karena setiawanlah ia seperti seorang laki-laki dan takutlah ia akan Allah terlebih dari pada banyak orang lain."
12424,Nehemia,16,7,3,"Maka kataku kepadanya: Jangan dibuka pintu gerbang Yeruzalem dahulu dari pada tinggilah matahari dan jangan ditutup dan dikunci pula dahulu dari pada mereka itu sekalian hadir bersama-sama dan ditaruh orang pengawal dari pada orang isi Yeruzalem, masing-masing pada pengawalannya dan masing-masing tentang rumahnya."
12425,Nehemia,16,7,4,"Adapun negeri itu banyak luasnya dan besar adanya, tetapi dalamnya adalah sedikit jua orang isinya dan rumah-rumahnyapun belum dibangunkan pula."
12426,Nehemia,16,7,5,"Maka pada masa itu digerakkan Allah hatiku, sehingga kuhimpunkanlah segala orang bangsawan dan segala kepala-kepala serta dengan orang banyak itu, supaya dibilang segala kaum keluarganya, maka kudapati akan daftar asal segala orang yang berjalan mula-mula dan kudapati dalamnya tersurat demikian:"
12427,Nehemia,16,7,6,"Bahwa inilah segala orang yang sudah berjalan dari negeri-negeri itu, yaitu orang yang sudah dibawa dengan tertawan, yang sudah dipindahkan oleh Nebukadnezar, raja Babil, dan yang kembali ke Yeruzalem dan Yehuda, masing-masing kepada negerinya;"
12428,Nehemia,16,7,7,"yang sudah datang serta dengan Zerubabil, Yesua, Nehemya, Azarya, Raamya, Nahamani, Mordekhai, Bilsan, Misperet, Bijwai, Nehum dan Baena, bilangan orang laki-laki bangsa Israel."
12429,Nehemia,16,7,8,"Maka bani Paroz adalah dua ribu seratus tujuh puluh dua orang."
12430,Nehemia,16,7,9,"Bani Sefaca tiga ratus tujuh puluh tujuh dua orang."
12431,Nehemia,16,7,10,"Bani Arakh enam ratus lima puluh dua orang."
12432,Nehemia,16,7,11,"Bani Pahat-Moab, dari pada bani Yesua dan Yoab, dua ribu delapan ratus delapan belas orang."
12433,Nehemia,16,7,12,"Bani Elam seribu dua ratus lima puluh empat orang."
12434,Nehemia,16,7,13,"Bani Zatu delapan ratus empat puluh lima orang."
12435,Nehemia,16,7,14,"Bani Zakai tujuh ratus enam puluh orang."
12436,Nehemia,16,7,15,"Bani Binui enam ratus empat puluh delapan orang."
12437,Nehemia,16,7,16,"Bani Bebai enam ratus delapan likur orang."
12438,Nehemia,16,7,17,"Bani Azjad dua ribu tiga ratus dua likur orang."
12439,Nehemia,16,7,18,"Bani Adonikam enam ratus enam puluh tujuh orang."
12440,Nehemia,16,7,19,"Bani Bijwai dua ribu enam puluh tujuh orang."
12441,Nehemia,16,7,20,"Bani Adin enam ratus lima puluh lima orang."
12442,Nehemia,16,7,21,"Bani Ater, dari pada Hizkia, sembilan puluh delapan orang."
12443,Nehemia,16,7,22,"Bani Hasum tiga ratus delapan likur orang."
12444,Nehemia,16,7,23,"Bani Bezai tiga ratus empat likur orang."
12445,Nehemia,16,7,24,"Bani Harif seratus dua belas orang."
12446,Nehemia,16,7,25,"Bani Gibeon sembilan puluh lima orang."
12447,Nehemia,16,7,26,"Orang Betlehem dan Netofa seratus delapan puluh delapan."
12448,Nehemia,16,7,27,"Orang Anatot seratus delapan likur."
12449,Nehemia,16,7,28,"Orang Bait-Azmawit empat puluh dua."
12450,Nehemia,16,7,29,"Orang Kiryat-Yearim, Kefira dan Beerot tujuh ratus empat puluh tiga."
12451,Nehemia,16,7,30,"Orang Rama dan Gaba enam ratus selikur."
12452,Nehemia,16,7,31,"Orang Mikhmas seratus dua likur."
12453,Nehemia,16,7,32,"Orang Bait-el dan Ai seratus tiga likur."
12454,Nehemia,16,7,33,"Orang Nebo yang lain itu lima puluh dua."
12455,Nehemia,16,7,34,"Bani Elam yang lain itu seribu dua ratus lima puluh empat orang."
12456,Nehemia,16,7,35,"Bani Harim tiga ratus dua puluh orang."
12457,Nehemia,16,7,36,"Bani Yerikho tiga ratus empat puluh lima orang."
12458,Nehemia,16,7,37,"Bani Lod, Hadid dan Ono tujuh ratus selikur orang."
12459,Nehemia,16,7,38,"Bani Senaa tiga ribu sembilan ratus tiga puluh orang."
12460,Nehemia,16,7,39,"Segala imam: bani Yedaya, dari pada orang isi rumah Yesua, sembilan ratus tujuh puluh tiga orang."
12461,Nehemia,16,7,40,"Bani Imer seribu lima puluh dua orang."
12462,Nehemia,16,7,41,"Bani Pasyhur seribu dua ratus empat puluh tujuh orang."
12463,Nehemia,16,7,42,"Bani Harim seribu tujuh belas orang."
12464,Nehemia,16,7,43,"Orang-orang Lewi: Bani Yesua dan Kadmiel, dari pada bani Hodewa, tujuh puluh empat orang."
12465,Nehemia,16,7,44,"Segala biduan: bani Asaf seratus empat puluh delapan orang."
12466,Nehemia,16,7,45,"Segala penunggu pintu: Bani Salum, bani Ater, bani Talmon, bani Akub, bani Hatita, bani Sobai, seratus tiga puluh delapan orang."
12467,Nehemia,16,7,46,"Segala Netinim: Bani Ziha, bani Hasufa, bani Tabaot,"
12468,Nehemia,16,7,47,"bani Keros, bani Sia, bani Padon,"
12469,Nehemia,16,7,48,"bani Lebana, bani Hagaba, bani Salmai,"
12470,Nehemia,16,7,49,"bani Hanan, bani Gidel, bani Gahar,"
12471,Nehemia,16,7,50,"bani Reaya, bani Rezin, bani Nekoda,"
12472,Nehemia,16,7,51,"bani Gazam, bani Uza, bani Paseah,"
12473,Nehemia,16,7,52,"bani Bezai, bani Meunim, bani Nefusim,"
12474,Nehemia,16,7,53,"bani Bakbuk, bani Hakufa, bani Harhur,"
12475,Nehemia,16,7,54,"bani Bazlit, bani Mehida, bani Harsa,"
12476,Nehemia,16,7,55,"bani Barkos, bani Sisera, bani Tamah,"
12477,Nehemia,16,7,56,"bani Neziah, bani Hatifa,"
12478,Nehemia,16,7,57,"bani abdi Sulaiman, bani Sotai, bani Soferet, bani Perida,"
12479,Nehemia,16,7,58,"bani Yaala, bani Darkon, bani Gidel,"
12480,Nehemia,16,7,59,"bani Sefaca, bani Hatil, bani Pokheret-Hazebayim, bani Amon,"
12481,Nehemia,16,7,60,"jumlah segala Netinim dan bani abdi Sulaiman itu tiga ratus sembilan puluh dua orang."
12482,Nehemia,16,7,61,"Dan lagi orang-orang inipun berjalan dari Tel-melah dan Tel-harsa dan Kherub dan Adon dan Imer, tetapi tiada dapat dinyatakannya, bahwa orang isi rumah bapa-bapanya dan keturunannya dari pada Israel asalnya."
12483,Nehemia,16,7,62,"Bani Delaya, bani Tobia, bani Nekoda, enam ratus empat puluh dua orang."
12484,Nehemia,16,7,63,"Dan dari pada segala imam adalah bani Habaya, bani Hakkoz, bani Barzilai, orang Gilead itu, dan sudah mengambil nama mereka itu akan dirinya."
12485,Nehemia,16,7,64,"Maka orang-orang itu lagi mencahari surat asalnya, tetapi tiada didapatinya akan dia, maka sebab itu mereka itu dijauhkan dari pada imamat seperti orang yang najis adanya."
12486,Nehemia,16,7,65,"Maka kata Hatirsata kepada mereka itu, jangan mereka itu makan dari pada barang yang mahasuci itu dahulu dari pada berdiri seorang imam dengan Urim dan Tumim."
12487,Nehemia,16,7,66,"Adapun segenap sidang itu jumlahnya empat puluh dua ribu tiga ratus enam puluh orang."
12488,Nehemia,16,7,67,"Kecuali segala hamba sahaya mereka itu, tujuh ribu tiga ratus tiga puluh tujuh banyaknya, dan adalah pada mereka itu dua ratus empat puluh lima biduan laki-laki dan perempuan."
12489,Nehemia,16,7,68,"Dan kudanya tujuh ratus tiga puluh enam ekor, dan bagalnya dua ratus empat puluh lima ekor,"
12490,Nehemia,16,7,69,"dan untanya empat ratus tiga puluh lima ekor, dan keledainya enam ribu tujuh ratus dua puluh."
12491,Nehemia,16,7,70,"Maka segala penghulu bapa-bapa dari pada pertama dan yang kemudianpun memberi akan belanja pekerjaan itu, dan Hatirsatapun memberi akan khazanah itu emas seribu dirham dan bokor percikan lima puluh buah dan jubah imam lima ratus tiga puluh helai."
12492,Nehemia,16,7,71,"Dan segala penghulu bapa-bapapun memberi kepada khazanah akan belanja pekerjaan itu emas dua puluh ribu dirham dan perak dua ribu dua ratus mina."
12493,Nehemia,16,7,72,"Adapun barang yang diberi oleh segala orang yang lain itu emas dua puluh ribu dirham dan perak dua ribu mina dan jubah imam enam puluh tujuh helai."
12494,Nehemia,16,7,73,"Maka segala imam dan orang Lewi dan penunggu pintu dan biduan dan yang dari pada orang banyak itu dan segala Netinim dan segala orang Israelpun duduklah di dalam negeri-negerinya."
12495,Nehemia,16,8,1,"Bermula, maka pada masa hampir sampai bulan yang ketujuh dan segala orang Israelpun di dalam negeri-negerinya,"
12496,Nehemia,16,8,2,"berhimpunlah segenap orang banyak itu seperti orang satu jua adanya pada halaman yang di hadapan pintu Air; maka disuruh mereka itu kepada Ezra, katib itu, membawa akan kitab taurat Musa, yang firman Tuhan kepada orang Israel."
12497,Nehemia,16,8,3,"Maka imam Ezrapun membawalah akan kitab Taurat itu ke hadapan perhimpunan itu, baik laki-laki baik perempuan dan segala orang yang cukup akalnya akan mendengar, yaitu pada sehari bulan yang ketujuh."
12498,Nehemia,16,8,4,"Maka dibacakannya di hadapan halaman yang di muka pintu Air itu dari pada ketika mulai siang sampai kepada tengah hari di hadapan segala orang laki-laki dan perempuan dan segala orang yang berakal itu, maka telinga segenap orang banyak itu tersenget kepada kitab Taurat itu."
12499,Nehemia,16,8,5,"Maka katib Ezrapun berdirilah di atas mimbar kayu, yang sudah diperbuat oleh mereka itu akan perkara ini, dan pada sisinya adalah berdiri Matita dan Sema dan Anaya dan Uria dan Hilkia dan Maaseya pada kanannya dan pada kirinya Pedaya dan Misael dan Malkhia dan Hasum dan Hasbadana dan Zakharya dan Mesulam."
